time_ms,leftY_dps,rightY_dps,left_flag,right_flag
26760,7.531,37.939,0,1
26770,-31.945,-15.145,0,0
26780,25.563,13.226,0,0
26790,-37.43,68.352,1,1
26800,95.144,37.161,1,1
26810,-5.354,101.001,0,1
26820,-14.842,8.926,0,0
26830,-8.87,187.661,0,1
26840,-12.526,20.857,0,0
26850,-1.397,-18.25,0,0
26860,142.634,-36.136,1,1
26870,-8.112,171.114,0,1
26880,14.099,108.07,0,1
26890,27.243,103.467,0,1
26900,40.575,29.055,1,0
26910,-9.474,85.716,0,1
26920,16.746,17.851,0,0
26930,-38.57,96.885,1,1
26940,-31.154,4.801,0,0
26950,15.198,-37.074,0,1
26960,32.5,7.54,0,0
26970,16.652,78.197,0,1
26980,-3.95,0.723,0,0
26990,67.705,36.674,1,1
27000,169.424,8.922,1,0
27010,41.369,27.961,1,0
27020,29.581,24.267,0,0
27030,17.647,-0.32,0,0
27040,-17.914,-32.59,0,0
27050,-17.067,-14.42,0,0
27060,14.387,-33.617,0,0
27070,23.904,18.838,0,0
27080,10.513,20.268,0,0
27090,14.297,39.931,0,1
27100,204.639,1.284,1,0
27110,133.55,11.644,1,0
27120,35.996,-10.515,1,0
27130,23.095,-25.682,0,0
27140,38.48,-22.008,1,0
27150,37.586,20.256,1,0
27160,160.43,3.784,1,0
27170,-18.076,-32.249,0,0
27180,18.273,33.643,0,0
27190,32.86,32.368,0,0
27200,159.817,-1.507,1,0
27210,-7.947,28.687,0,0
27220,-18.435,-10.673,0,0
27230,79.844,22.261,1,0
27240,145.465,28.744,1,0
27250,150.397,44.212,1,1
27260,178.232,11.612,1,0
27270,23.611,-12.355,0,0
27280,15.049,-11.562,0,0
27290,92.602,30.36,1,0
27300,2.728,-25.045,0,0
27310,-21.056,-3.321,0,0
27320,-13.935,-14.446,0,0
27330,170.764,5.36,1,0
27340,-2.859,192.143,0,1
27350,133.324,-0.328,1,0
27360,-28.129,130.026,0,1
27370,39.739,7.684,1,0
27380,-23.508,2.945,0,0
27390,15.633,-14.192,0,0
27400,184.781,-24.069,1,0
27410,19.611,136.479,0,1
27420,142.47,-4.028,1,0
27430,185.152,11.894,1,0
27440,-14.213,-15.174,0,0
27450,72.73,-28.85,1,0
27460,2.667,20.567,0,0
27470,-22.751,0.616,0,0
27480,32.777,56.801,0,1
27490,-31.056,-20.42,0,0
27500,-19.441,122.749,0,1
27510,-38.227,-27.493,1,0
27520,38.944,-28.419,1,0
27530,3.645,15.469,0,0
27540,17.188,150.396,0,1
27550,188.965,6.876,1,0
27560,25.457,169.1,0,1
27570,15.025,29.55,0,0
27580,-29.393,-25.179,0,0
27590,-10.91,97.246,0,1
27600,-20.757,5.597,0,0
27610,-22.273,-16.174,0,0
27620,-5.092,27.203,0,0
27630,-16.761,33.535,0,0
27640,21.733,135.704,0,1
27650,-31.995,181.427,0,1
27660,35.847,40.143,1,1
27670,-34.957,159.129,0,1
27680,30.46,5.392,0,0
27690,151.99,-11.544,1,0
27700,32.849,21.849,0,0
27710,202.061,-31.639,1,0
27720,38.953,125.351,1,1
27730,9.954,148.336,0,1
27740,188.976,-0.815,1,0
27750,-22.665,-36.818,0,1
27760,119.174,4.596,1,0
27770,139.214,-37.039,1,1
27780,165.83,-32.94,1,0
27790,31.658,-31.664,0,0
27800,16.138,53.197,0,1
27810,120.537,-38.459,1,1
27820,-23.748,197.263,0,1
27830,58.282,43.398,1,1
27840,25.842,26.071,0,0
27850,38.354,178.105,1,1
27860,15.187,-34.333,0,0
27870,-26.99,-24.476,0,0
27880,-32.525,-32.61,0,0
27890,-29.685,26.965,0,0
27900,3.932,216.173,0,1
27910,-29.474,13.867,0,0
27920,14.277,0.976,0,0
27930,33.105,33.926,0,0
27940,3.85,198.106,0,1
27950,-0.742,18.973,0,0
27960,168.155,-28.154,1,0
27970,28.848,32.942,0,0
27980,-28.654,2.266,0,0
27990,130.484,6.956,1,0
28000,124.94,-35.392,1,1
28010,154.679,-41.06,1,1
28020,35.087,71.633,1,1
28030,-33.597,20.54,0,0
28040,106.962,-4.446,1,0
28050,194.535,-15.178,1,0
28060,-34.185,-28.14,0,0
28070,-4.843,6.006,0,0
28080,19.929,170.312,0,1
28090,-15.258,167.268,0,1
28100,30.148,159.019,0,1
28110,28.087,158.057,0,1
28120,186.708,17.912,1,0
28130,151.836,37.695,1,1
28140,-17.779,72.295,0,1
28150,35.542,0.837,1,0
28160,45.261,36.744,1,1
28170,188.162,11.966,1,0
28180,-13.488,40.855,0,1
28190,-14.157,65.573,0,1
28200,-24.852,-38.521,0,1
28210,121.404,10.242,1,0
28220,171.917,9.115,1,0
28230,3.94,78.372,0,1
28240,-25.823,118.266,0,1
28250,126.562,-18.616,1,0
28260,59.939,-5.59,1,0
28270,68.097,16.157,1,0
28280,39.649,-1.938,1,0
28290,24.165,22.242,0,0
28300,7.597,151.202,0,1
28310,33.852,36.96,0,1
28320,9.071,-17.08,0,0
28330,-30.916,-11.057,0,0
28340,-31.793,8.795,0,0
28350,170.248,-27.047,1,0
28360,-37.739,72.039,1,1
28370,-19.867,61.13,0,1
28380,7.691,-36.988,0,1
28390,-33.788,-26.963,0,0
28400,3.779,-11.688,0,0
28410,119.224,22.011,1,0
28420,-10.796,-40.217,0,1
28430,39.039,61.201,1,1
28440,-1.218,-16.085,0,0
28450,198.869,-7.01,1,0
28460,162.136,0.843,1,0
28470,-5.297,-21.806,0,0
28480,52.234,24.159,1,0
28490,-27.071,13.647,0,0
28500,-29.564,-36.709,0,1
28510,-38.993,7.129,1,0
28520,62.769,39.413,1,1
28530,87.27,-4.718,1,0
28540,-5.395,-32.578,0,0
28550,27.661,-1.094,0,0
28560,-13.162,3.62,0,0
28570,-7.04,39.228,0,1
28580,-2.152,24.19,0,0
28590,31.858,206.462,0,1
28600,22.091,23.999,0,0
28610,7.665,4.671,0,0
28620,38.538,48.078,1,1
28630,-32.019,-10.97,0,0
28640,185.078,30.823,1,0
28650,51.361,18.281,1,0
28660,19.265,14.066,0,0
28670,69.936,39.075,1,1
28680,150.158,22.465,1,0
28690,156.717,-35.159,1,1
28700,39.071,148.27,1,1
28710,31.298,109.554,0,1
28720,35.538,102.746,1,1
28730,10.053,117.538,0,1
28740,146.891,9.641,1,0
28750,14.374,-14.358,0,0
28760,-6.428,112.819,0,1
28770,37.605,36.933,1,1
28780,146.411,24.276,1,0
28790,-30.991,154.021,0,1
28800,30.592,154.756,0,1
28810,-31.554,0.037,0,0
28820,12.779,-12.166,0,0
28830,12.953,40.256,0,1
28840,-34.861,131.173,0,1
28850,28.394,84.604,0,1
28860,24.893,124.252,0,1
28870,-2.894,-13.872,0,0
28880,8.695,91.555,0,1
28890,-11.564,101.887,0,1
28900,-10.4,31.239,0,0
28910,20.074,64.811,0,1
28920,-14.964,37.576,0,1
28930,-0.835,22.212,0,0
28940,36.681,13.78,1,0
28950,98.096,30.867,1,0
28960,8.01,23.216,0,0
28970,161.354,2.376,1,0
28980,39.896,-32.762,1,0
28990,122.545,42.674,1,1
29000,-22.883,-13.188,0,0
29010,79.757,5.306,1,0
29020,159.342,-27.524,1,0
29030,-2.723,27.72,0,0
29040,-18.612,40.239,0,1
29050,-36.076,172.279,1,1
29060,-25.48,24.995,0,0
29070,9.153,131.403,0,1
29080,15.597,129.859,0,1
29090,175.005,22.401,1,0
29100,-21.894,-5.965,0,0
29110,-16.889,174.894,0,1
29120,-22.587,60.237,0,1
29130,78.174,15.128,1,0
29140,14.521,124.037,0,1
29150,-10.053,120.978,0,1
29160,-22.42,17.11,0,0
29170,-23.078,-33.977,0,0
29180,168.328,-12.204,1,0
29190,-29.261,35.35,0,1
29200,21.24,203.174,0,1
29210,47.023,11.461,1,0
29220,13.232,-26.501,0,0
29230,70.824,37.486,1,1
29240,90.931,-2.512,1,0
29250,38.908,12.757,1,0
29260,-38.706,-39.845,1,1
29270,-39.904,-25.572,1,0
29280,-35.704,134.386,1,1
29290,6.414,18.378,0,0
29300,-33.705,35.035,0,1
29310,-22.582,-30.065,0,0
29320,181.484,-1.18,1,0
29330,-29.243,140.345,0,1
29340,14.637,50.443,0,1
29350,6.881,-21.448,0,0
29360,-9.141,19.188,0,0
29370,-35.238,-30.164,1,0
29380,-37.208,-9.062,1,0
29390,-31.914,116.919,0,1
29400,-22.681,-21.995,0,0
29410,21.205,103.523,0,1
29420,-8.987,-33.369,0,0
29430,-37.483,-5.157,1,0
29440,-17.81,131.243,0,1
29450,-8.926,-4.208,0,0
29460,29.299,-20.124,0,0
29470,-37.201,141.704,1,1
29480,-33.464,135.138,0,1
29490,10.434,30.397,0,0
29500,-11.299,6.607,0,0
29510,170.277,-37.602,1,1
29520,170.595,16.54,1,0
29530,54.694,19.297,1,0
29540,189.089,-13.828,1,0
29550,-7.117,145.076,0,1
29560,-8.432,-15.871,0,0
29570,-3.596,123.852,0,1
29580,-18.702,49.5,0,1
29590,12.402,-12.114,0,0
29600,19.763,-30.992,0,0
29610,-32.458,152.645,0,1
29620,85.861,20.878,1,0
29630,88.0,20.911,1,0
29640,1.702,161.656,0,1
29650,130.496,-6.079,1,0
29660,1.196,198.332,0,1
29670,9.206,63.05,0,1
29680,20.362,161.917,0,1
29690,30.162,68.03,0,1
29700,-27.341,11.918,0,0
29710,119.369,-28.174,1,0
29720,193.444,4.311,1,0
29730,52.645,35.725,1,1
29740,167.736,6.016,1,0
29750,-15.515,-12.888,0,0
29760,-19.309,142.384,0,1
29770,61.93,21.863,1,0
29780,158.12,29.201,1,0
29790,151.148,18.039,1,0
29800,137.116,-23.866,1,0
29810,-35.647,65.285,1,1
29820,78.565,-26.77,1,0
29830,9.645,184.009,0,1
29840,10.21,-2.059,0,0
29850,-11.267,190.293,0,1
29860,177.763,-25.24,1,0
29870,140.812,-1.585,1,0
29880,-29.106,103.221,0,1
29890,23.921,120.604,0,1
29900,-16.582,21.503,0,0
29910,180.222,35.444,1,1
29920,13.922,4.625,0,0
29930,142.718,-37.459,1,1
29940,-21.034,-1.432,0,0
29950,7.733,7.021,0,0
29960,-39.798,181.366,1,1
29970,211.518,0.997,1,0
29980,125.289,35.586,1,1
29990,135.678,-40.54,1,1
